dgp,beta,tau,n,ate,beta_ov,e_inv_p,e_inv_q,overlap_mass,pop_kish_frac,zero_arm_rate,kish1_realized,kish0_realized,ht_bias,ht_sd,ht_rmse,ht_estimable_rate,ht_cover_cond,ht_cover_uncond,hajek_bias,hajek_sd,hajek_rmse,hajek_estimable_rate,hajek_cover_cond,hajek_cover_uncond,trunc_bias,trunc_sd,trunc_rmse,trunc_estimable_rate,trunc_cover_cond,trunc_cover_uncond,aipw_oracle_bias,aipw_oracle_sd,aipw_oracle_rmse,aipw_oracle_estimable_rate,aipw_oracle_cover_cond,aipw_oracle_cover_uncond,or_oracle_bias,or_oracle_sd,or_oracle_rmse,or_oracle_estimable_rate,or_oracle_cover_cond,or_oracle_cover_uncond,overlap_bias,overlap_sd,overlap_rmse,overlap_estimable_rate,overlap_cover_cond,overlap_cover_uncond
normal,const,0.22,2000,1.0,1.0,34696.65368818953,22239.448665219275,0.08173044987072353,2.8821223193070983e-05,0.0,0.06641999033219474,0.0666627219581638,-0.16946932743397883,2.5464037549300316,2.5488588634631943,1.0,0.5725,0.5725,0.20457300649650634,0.5456741140471372,0.5821219400875514,1.0,0.51,0.51,0.4445837201326064,0.17987525233007562,0.4795090226906622,1.0,0.3025,0.3025,-0.03664482963080912,1.403828681200609,1.4025515934484225,1.0,0.9625,0.9625,0.0,0.0,0.0,1.0,1.0,1.0,0.000623908233512202,0.08690982361755224,0.08680336058652799,1.0,0.9375,0.9375
normal,const,0.22,4000,1.0,1.0,34696.65368818953,22239.448665219275,0.08173044987072353,2.8821223193070983e-05,0.0,0.047444884225290036,0.047603728373180935,0.05678881063142558,0.6174278770984858,0.6192649751703457,1.0,0.5825,0.5825,0.1814850194065726,0.397801826052505,0.43679227253659686,1.0,0.5525,0.5525,0.4379337509471061,0.12873582220803886,0.45641806478094493,1.0,0.1125,0.1125,0.05130083719933252,0.5395614765923641,0.5413229594727424,1.0,0.97,0.97,0.0,0.0,0.0,1.0,1.0,1.0,0.0006700844046209034,0.06287316574191745,0.0627981002586377,1.0,0.9275,0.9275
normal,const,0.22,8000,1.0,1.0,34696.65368818953,22239.448665219275,0.08173044987072353,2.8821223193070983e-05,0.0,0.03481890266952838,0.032352084516186125,-0.03740129080797886,1.4777570506136093,1.4763825190108222,1.0,0.6275,0.6275,0.13037092599427766,0.3750193034481753,0.3965910457996538,1.0,0.5825,0.5825,0.4340350012452239,0.09193127661314826,0.44364018475180467,1.0,0.0075,0.0075,-0.01916824789420584,0.23980975561753715,0.24027561012190413,1.0,0.9725,0.9725,0.0,0.0,0.0,1.0,1.0,1.0,-0.0012594576089840037,0.041088609623759896,0.04105653893937636,1.0,0.9625,0.9625
normal,const,0.22,16000,1.0,1.0,34696.65368818953,22239.448665219275,0.08173044987072353,2.8821223193070983e-05,0.0,0.023764844839617515,0.02311506562302013,-0.1683316321459608,3.564176494665688,3.5636962887282495,1.0,0.6625,0.6625,0.08101980077619128,0.3789095199691659,0.38701124193008823,1.0,0.635,0.635,0.4361384248334766,0.0696121948279347,0.44164518410237025,1.0,0.0,0.0,-0.06808259569975947,1.156277783190112,1.1568366807620292,1.0,0.97,0.97,0.0,0.0,0.0,1.0,1.0,1.0,0.001024328549470048,0.030430016850319944,0.03040921257899057,1.0,0.9425,0.9425
normal,const,0.22,32000,1.0,1.0,34696.65368818953,22239.448665219275,0.08173044987072353,2.8821223193070983e-05,0.0,0.01680979194638848,0.01651949838811106,0.0222340205105889,0.3755076814029637,0.3756964937468986,1.0,0.6425,0.6425,0.07468546263233078,0.29412879267691083,0.3031062283152204,1.0,0.6175,0.6175,0.43153041678351045,0.045174541149039106,0.4338826315139342,1.0,0.0,0.0,-0.005687809511849333,0.17116724369907657,0.1710477445899048,1.0,0.985,0.985,0.0,0.0,0.0,1.0,1.0,1.0,-0.0010793574538510888,0.020530123276604792,0.02053283369049173,1.0,0.9425,0.9425
normal,const,0.15,125,1.0,1.0,274878265.8975517,600243589.5630453,0.05774444131857678,1.6659903035831876e-09,0.0,0.25392950271680803,0.2417571351342525,0.234717819556527,1.6197703927888811,1.63468328426623,1.0,0.56,0.56,0.8228806094579104,0.5748403815858024,1.003368256455614,1.0,0.2875,0.2875,0.8472968354891798,0.5316366028955963,0.9999214025484715,1.0,0.2975,0.2975,0.016703669888378167,1.048336747021141,1.0471587381599414,1.0,0.9575,0.9575,0.0,0.0,0.0,1.0,1.0,1.0,-0.0003171414176394238,0.3977637100860823,0.39726632089502645,1.0,0.91,0.91
normal,const,0.15,250,1.0,1.0,274878265.8975517,600243589.5630453,0.05774444131857678,1.6659903035831876e-09,0.0,0.19990612130921978,0.18349392009291168,0.21538085124244988,1.8473316863838982,1.8575499144575105,1.0,0.5,0.5,0.7524811701567918,0.5026586578931588,0.9045783401561188,1.0,0.315,0.315,0.8009094562691337,0.40793807340798277,0.8985841058007851,1.0,0.32,0.32,-0.012594899421934981,0.9950977723102266,0.9939329248028169,1.0,0.985,0.985,0.0,0.0,0.0,1.0,1.0,1.0,-0.006205054949957729,0.28268176167916664,0.2823963679777134,1.0,0.93,0.93
normal,const,0.15,500,1.0,1.0,274878265.8975517,600243589.5630453,0.05774444131857678,1.6659903035831876e-09,0.0,0.13285048142349185,0.1305481067468718,0.12986611082245955,2.085103481311863,2.086540819921708,1.0,0.495,0.495,0.6060868823794128,0.5418479984916078,0.812530962073498,1.0,0.3425,0.3425,0.7230387925575898,0.34337000176857124,0.8002457724114509,1.0,0.32,0.32,-0.03398902509605665,0.6760324675498566,0.6760418635451316,1.0,0.98,0.98,0.0,0.0,0.0,1.0,1.0,1.0,-0.00029887371620613667,0.19099414281763893,0.19075548487439695,1.0,0.9325,0.9325
normal,const,0.15,1000,1.0,1.0,274878265.8975517,600243589.5630453,0.05774444131857678,1.6659903035831876e-09,0.0,0.09321379620049243,0.09657440363576418,0.06898571954210396,2.525426801146312,2.5232112686275325,1.0,0.4275,0.4275,0.5641131069521456,0.507055786825558,0.7580807374291377,1.0,0.3375,0.3375,0.7284873423360536,0.25090395457590353,0.7703825156242962,1.0,0.21,0.21,-0.11701599216584073,1.7516212112893519,1.7533394332221401,1.0,0.975,0.975,0.0,0.0,0.0,1.0,1.0,1.0,0.0005845237299937623,0.14080602798529926,0.1406311250797465,1.0,0.945,0.945
normal,const,0.15,2000,1.0,1.0,274878265.8975517,600243589.5630453,0.05774444131857678,1.6659903035831876e-09,0.0,0.0651640796844345,0.0611491102619369,0.18532805102258693,0.8364657822782489,0.8557291066137038,1.0,0.44,0.44,0.4858040774409917,0.45884237251415794,0.6678439815298767,1.0,0.3675,0.3675,0.7248238378402465,0.16951921106798096,0.7443349494114001,1.0,0.0425,0.0425,0.0029386338271045966,0.6005387070387197,0.5997947627096103,1.0,0.9725,0.9725,0.0,0.0,0.0,1.0,1.0,1.0,0.0031192687179421386,0.09467749480156601,0.09461050834437229,1.0,0.9475,0.9475
normal,const,0.15,4000,1.0,1.0,274878265.8975517,600243589.5630453,0.05774444131857678,1.6659903035831876e-09,0.0,0.042871317295481576,0.039412887996682154,0.06349876541250458,1.9224462130279212,1.9210913660181141,1.0,0.44,0.44,0.4151278359460908,0.4563457051036629,0.6164916011085856,1.0,0.3925,0.3925,0.708342187471288,0.11547908791668808,0.7176703531206472,1.0,0.0,0.0,-0.04109700816751699,0.9347178486766833,0.9344528757906956,1.0,0.9775,0.9775,0.0,0.0,0.0,1.0,1.0,1.0,-0.0016530511092932142,0.06332970423332651,0.06327209011606025,1.0,0.96,0.96
normal,const,0.15,8000,1.0,1.0,274878265.8975517,600243589.5630453,0.05774444131857678,1.6659903035831876e-09,0.0,0.026280227142478997,0.027475608431619055,0.06862872741171491,1.2841894860315477,1.2844180322893466,1.0,0.45,0.45,0.35905268822572384,0.44775991288010825,0.5735037490335743,1.0,0.3625,0.3625,0.7095150422613713,0.0871864051740427,0.7148384857918675,1.0,0.0,0.0,-0.031446500749259074,0.5025963157516169,0.5029517187314846,1.0,0.9875,0.9875,0.0,0.0,0.0,1.0,1.0,1.0,-0.002378112733859081,0.04955071076755681,0.049545839133080465,1.0,0.9325,0.9325
normal,const,0.15,16000,1.0,1.0,274878265.8975517,600243589.5630453,0.05774444131857678,1.6659903035831876e-09,0.0,0.0173098828720879,0.018978680612015967,0.15151593130830004,0.6268112642052046,0.6441018610999444,1.0,0.3975,0.3975,0.3241739721662097,0.4287673302565213,0.5370945765566667,1.0,0.3625,0.3625,0.711621896425908,0.05789154286355252,0.7139669289477563,1.0,0.0,0.0,0.016112003336966677,0.49903521130313144,0.4986713831939734,1.0,0.97,0.97,0.0,0.0,0.0,1.0,1.0,1.0,0.00026804158362224494,0.032762733011387546,0.03272285178556532,1.0,0.9575,0.9575
normal,const,0.15,32000,1.0,1.0,274878265.8975517,600243589.5630453,0.05774444131857678,1.6659903035831876e-09,0.0,0.01061186423684941,0.011740145241765018,0.105236489661634,1.0111647533674146,1.0153682789080798,1.0,0.43,0.43,0.28758414543697575,0.36471587571630093,0.4641010305216151,1.0,0.375,0.375,0.7093470777506972,0.04388294367536823,0.7106997785121402,1.0,0.0,0.0,0.011874803273685666,0.3432379766005432,0.343014269035811,1.0,0.975,0.975,0.0,0.0,0.0,1.0,1.0,1.0,0.0001339912858558398,0.02407190248267475,0.02404216715642019,1.0,0.96,0.96
normal,const,0.11,125,1.0,1.0,10858931859531.506,inf,0.043051289411263266,0.0,0.0,0.2615959733145903,0.2779347932374371,0.25801450435734063,1.7145291849445012,1.7317138287460068,1.0,0.52,0.52,0.9933869528652218,0.5801541156202894,1.150023908012061,1.0,0.1975,0.1975,1.0292714944301187,0.5014886183715532,1.1446667272690025,1.0,0.2125,0.2125,0.03761004327375465,2.214120155162342,2.2116705805109014,1.0,0.9675,0.9675,0.0,0.0,0.0,1.0,1.0,1.0,0.03298507503744106,0.4367915440330321,0.43749045816067694,1.0,0.9125,0.9125
normal,const,0.11,250,1.0,1.0,10858931859531.506,inf,0.043051289411263266,0.0,0.0,0.22953188774817562,0.2189365942131276,-0.5611416130162813,12.692658198736554,12.689075995164988,0.9925,0.3904282115869018,0.3875,0.9401055214372148,0.5463504736956009,1.086989119217402,0.9925,0.1712846347607053,0.17,0.9950205650442502,0.41065933393303694,1.0762366889703858,1.0,0.1725,0.1725,-0.481856500052627,6.85881126118266,6.867094046698389,0.9925,0.9697732997481109,0.9625,0.0,0.0,0.0,1.0,1.0,1.0,0.01869108961888946,0.31660437590140067,0.31676030661046684,1.0,0.915,0.915
normal,const,0.11,500,1.0,1.0,10858931859531.506,inf,0.043051289411263266,0.0,0.0,0.16766503730159588,0.15809071015981807,0.7363154417264319,9.09321036240324,9.111463712031705,0.985,0.3401015228426396,0.335,0.8887061485982704,0.4503794753155612,0.9960549501728081,0.985,0.1751269035532995,0.1725,0.9690180584705128,0.2915610416010944,1.0118257354994626,1.0,0.13,0.13,1.051797433948253,14.961612777203069,14.979585704955769,0.985,0.9796954314720813,0.965,0.0,0.0,0.0,1.0,1.0,1.0,0.014985919206830532,0.21592034174261443,0.21617034433005705,1.0,0.94,0.94
normal,const,0.11,1000,1.0,1.0,10858931859531.506,inf,0.043051289411263266,0.0,0.0,0.11084551310405004,0.11560258287793516,0.16282383115499316,3.7122684054797124,3.7111039952436027,0.98,0.3239795918367347,0.3175,0.7734298967909902,0.4760190122678917,0.907860043793672,0.98,0.23214285714285715,0.2275,0.9148563104012767,0.22478930058940735,0.9420010471153221,1.0,0.08,0.08,-0.10728935387968351,2.4079001924029972,2.4072190528102175,0.98,0.9617346938775511,0.9425,0.0,0.0,0.0,1.0,1.0,1.0,-0.002828530516404395,0.15389662839094448,0.15373016094575404,1.0,0.945,0.945
normal,const,0.11,2000,1.0,1.0,10858931859531.506,inf,0.043051289411263266,0.0,0.0,0.07403216931619477,0.07160504983941951,0.2658286583135901,1.1562592696073888,1.1849239193367596,0.94,0.3377659574468085,0.3175,0.7264364727393416,0.43540563413167205,0.8466308629945615,0.94,0.22340425531914893,0.21,0.9136154558466812,0.1636778802564146,0.9281253544246915,1.0,0.0075,0.0075,0.023167061839585362,0.8287523308648498,0.8279737085219168,0.94,0.9680851063829787,0.91,0.0,0.0,0.0,1.0,1.0,1.0,0.000790924776143439,0.10769651459936334,0.10756471759229544,1.0,0.965,0.965
normal,const,0.11,4000,1.0,1.0,10858931859531.506,inf,0.043051289411263266,0.0,0.0,0.04993157407031932,0.04846570774255588,0.22935393796971862,1.7433634042063721,1.755976402694742,0.8975,0.3370473537604457,0.3025,0.6718414902392874,0.47184713622098556,0.8206037665134304,0.8975,0.1977715877437326,0.1775,0.9173547790881699,0.1160861275788545,0.9246524156458027,1.0,0.0,0.0,-0.025066479127598865,1.6026370225205173,1.600599672074766,0.8975,0.9805013927576601,0.88,0.0,0.0,0.0,1.0,1.0,1.0,0.0008886512074421437,0.08030788400625745,0.08021235904738798,1.0,0.94,0.94
normal,const,0.11,8000,1.0,1.0,10858931859531.506,inf,0.043051289411263266,0.0,0.0,0.028196978081884795,0.03141368984870141,0.003307127851190461,3.958638212965524,3.9523907557168405,0.7925,0.2744479495268139,0.2175,0.607402086692462,0.4178485854766348,0.7368744497769918,0.7925,0.2082018927444795,0.165,0.9094293049778251,0.08635521633713109,0.9135098472827818,1.0,0.0,0.0,-0.09115560176762195,2.203808904548477,2.2022175139749427,0.7925,0.9842271293375394,0.78,0.0,0.0,0.0,1.0,1.0,1.0,0.0022159584749633613,0.05676452935494295,0.056736819926470346,1.0,0.94,0.94
normal,const,0.11,16000,1.0,1.0,10858931859531.506,inf,0.043051289411263266,0.0,0.0,0.017941608229136582,0.017700800736378336,0.26505243986119437,0.5105071394220888,0.5743207135151649,0.635,0.3425196850393701,0.2175,0.553065688594016,0.3595985921280797,0.6593054712003533,0.635,0.29133858267716534,0.185,0.9082335115499558,0.058841608422288236,0.9101328422526469,1.0,0.0,0.0,-0.0016326118450757372,0.38638907070270045,0.38563116812430426,0.635,0.9724409448818898,0.6175,0.0,0.0,0.0,1.0,1.0,1.0,-0.0007480281540907698,0.03727620906985274,0.03723709869648998,1.0,0.97,0.97
normal,const,0.11,32000,1.0,1.0,10858931859531.506,inf,0.043051289411263266,0.0,0.0,0.011908610209750758,0.010647692586345516,0.21777228438662097,0.6640430996420701,0.6970353457606024,0.4375,0.25142857142857145,0.11,0.5407718387072727,0.39053434233080164,0.6663930731556248,0.4375,0.19428571428571428,0.085,0.9087845250100074,0.04297408201538968,0.9097974871879002,1.0,0.0,0.0,-0.008246629730287613,0.3745653359637067,0.3735846465597793,0.4375,0.9657142857142857,0.4225,0.0,0.0,0.0,1.0,1.0,1.0,0.00029545124866770385,0.02740786772709307,0.027375180853335093,1.0,0.955,0.955
normal,const,0.08,125,1.0,1.0,1.5922943731974514e+21,inf,0.03154483328621323,0.0,0.0,0.31494807730470886,0.32005994597539095,0.44172389023846287,1.023329986983725,1.1131361418611994,0.805,0.39751552795031053,0.32,1.2166733530257627,0.44173310067185295,1.2941468974594161,0.805,0.10869565217391304,0.0875,1.237620195584788,0.4243942863231794,1.3081911108501811,1.0,0.105,0.105,0.05667935219377581,0.8674016195015551,0.8679063989460314,0.805,0.9627329192546584,0.775,0.0,0.0,0.0,1.0,1.0,1.0,0.08901311733583948,0.5355166450165867,0.5422033446548816,1.0,0.8725,0.8725
normal,const,0.08,250,1.0,1.0,1.5922943731974514e+21,inf,0.03154483328621323,0.0,0.0,0.2532599196549348,0.25357953891147295,0.335415594092506,2.219879911240797,2.2410235230099116,0.6775,0.3210332103321033,0.2175,1.1576844181842731,0.38031577761942237,1.2183347551231334,0.6775,0.11070110701107011,0.075,1.1701839497444366,0.334266711968838,1.2168752505426026,1.0,0.1075,0.1075,-0.0953111886444177,2.7913780984019367,2.7878529215274677,0.6775,0.9446494464944649,0.64,0.0,0.0,0.0,1.0,1.0,1.0,0.04391158804360542,0.3763476063757655,0.37843315735703903,1.0,0.9025,0.9025
normal,const,0.08,500,1.0,1.0,1.5922943731974514e+21,inf,0.03154483328621323,0.0,0.0,0.18733010559923044,0.19262758134596447,0.6466083320899342,3.6811362784784682,3.727180389634638,0.44,0.2159090909090909,0.095,1.047010989034202,0.5025583065128578,1.1607591632368965,0.44,0.13636363636363635,0.06,1.1138575284967949,0.3077331977531668,1.1554832605822896,1.0,0.1225,0.1225,0.17238375536486475,2.903003051798069,2.899872371589148,0.44,0.9602272727272727,0.4225,0.0,0.0,0.0,1.0,1.0,1.0,0.02138193181879918,0.2656308453947539,0.2661588504415598,1.0,0.9275,0.9275
normal,const,0.08,1000,1.0,1.0,1.5922943731974514e+21,inf,0.03154483328621323,0.0,0.0,0.14428594945159604,0.14356735378636432,0.4814255744951884,0.619525956125192,0.7815275676276205,0.2,0.3,0.06,0.9952039155221966,0.3930130817452874,1.0690927812231046,0.2,0.15,0.03,1.0942564566414477,0.2220561885340664,1.1165047565463424,1.0,0.035,0.035,0.17557576477907308,0.9654937148089139,0.975373126601599,0.2,0.975,0.195,0.0,0.0,0.0,1.0,1.0,1.0,0.009931377835418856,0.1812668712568089,0.18131234564806747,1.0,0.92,0.92
normal,const,0.08,2000,1.0,1.0,1.5922943731974514e+21,inf,0.03154483328621323,0.0,0.0,0.098553573037556,0.09553792781900515,0.3823114850897549,0.3723980800194925,0.5271701671506345,0.05,0.4,0.02,0.9479484510828072,0.3669593472447416,1.0131793870357142,0.05,0.2,0.01,1.0912512699525054,0.15998468666869578,1.1028873226180067,1.0,0.0,0.0,0.1564954003526529,0.5640544729128933,0.5716120942771654,0.05,0.95,0.0475,0.0,0.0,0.0,1.0,1.0,1.0,-0.0060386391552153,0.13219916324834585,0.13217182899355215,1.0,0.9425,0.9425
normal,const,0.08,4000,1.0,1.0,1.5922943731974514e+21,inf,0.03154483328621323,0.0,0.0,0.06071531332631173,0.06778611556937379,,,,0.0,,0.0,,,,0.0,,0.0,1.075018657690713,0.10821103830668402,1.080437628520279,1.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.00229169705355258,0.08730181955965649,0.08722273530775113,1.0,0.955,0.955
normal,const,0.08,8000,1.0,1.0,1.5922943731974514e+21,inf,0.03154483328621323,0.0,0.0,0.033846667907735044,0.037856967778334166,,,,0.0,,0.0,,,,0.0,,0.0,1.080319969319641,0.07898691420651513,1.08319646020245,1.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0038931305044416498,0.06605381242295334,0.06608596549489386,1.0,0.9425,0.9425
normal,const,0.08,16000,1.0,1.0,1.5922943731974514e+21,inf,0.03154483328621323,0.0,0.0,0.02116880368829794,0.020176732067911592,,,,0.0,,0.0,,,,0.0,,0.0,1.0740122582362375,0.05570093717478555,1.0754520764580107,1.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.0015598326272774664,0.04518811643442179,0.04515854326756735,1.0,0.9375,0.9375
normal,const,0.08,32000,1.0,1.0,1.5922943731974514e+21,inf,0.03154483328621323,0.0,0.0,0.01136759732873242,0.011906580548962707,,,,0.0,,0.0,,,,0.0,,0.0,1.073984626500723,0.039828569676642604,1.0747210461952341,1.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.0026362915397273,0.030481800866908458,0.030557607345996086,1.0,0.9525,0.9525
normal,const,0.06,125,1.0,1.0,1.729193020394074e+29,inf,0.02382108743726959,0.0,0.0,0.33274180700052164,0.3379670249046747,0.36232792929564195,0.5325633810540453,0.6408855947953672,0.17,0.4411764705882353,0.075,1.224052299147557,0.575318386365004,1.3507137958942625,0.17,0.10294117647058823,0.0175,1.278116819767609,0.40117642795937075,1.3394486832302428,1.0,0.0975,0.0975,-0.09380348241384757,0.6805758580403818,0.6820345077948073,0.17,0.9705882352941176,0.165,0.0,0.0,0.0,1.0,1.0,1.0,-0.0124507697882167,0.6222206577707426,0.6215671100191701,1.0,0.865,0.865
normal,const,0.06,250,1.0,1.0,1.729193020394074e+29,inf,0.02382108743726959,0.0,0.0,0.2877450546759567,0.29214618529703534,0.2866945801645945,0.1773385557631373,0.33418136609616456,0.04,0.375,0.015,1.2125727744803836,0.3062126562427284,1.248294251098907,0.04,0.125,0.005,1.2608089521183248,0.32104494092845226,1.3009425018817022,1.0,0.065,0.065,-0.0236170208612676,0.1776459261928073,0.17361871752191815,0.04,1.0,0.04,0.0,0.0,0.0,1.0,1.0,1.0,0.0023718885512752142,0.4092806340440366,0.40877559450789075,1.0,0.9075,0.9075
normal,const,0.06,500,1.0,1.0,1.729193020394074e+29,inf,0.02382108743726959,0.0,0.0,0.22267977019004057,0.2181741807057319,0.5612289829412362,,0.5612289829412362,0.0025,0.0,0.0,1.286784224940185,,1.286784224940185,0.0025,0.0,0.0,1.216841334120024,0.2703432583401536,1.2464371608948628,1.0,0.065,0.065,0.19465159130543008,,0.19465159130543008,0.0025,1.0,0.0025,0.0,0.0,0.0,1.0,1.0,1.0,0.005248399077572721,0.29373334405899215,0.29341289152221234,1.0,0.94,0.94
normal,const,0.06,1000,1.0,1.0,1.729193020394074e+29,inf,0.02382108743726959,0.0,0.0,0.16761420669353072,0.16563834309375905,,,,0.0,,0.0,,,,0.0,,0.0,1.201919037569667,0.19607041669266514,1.2177671666429812,1.0,0.0225,0.0225,,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.00870283373646406,0.1875933219241601,0.18756069846721551,1.0,0.9625,0.9625
normal,const,0.06,2000,1.0,1.0,1.729193020394074e+29,inf,0.02382108743726959,0.0,0.0,0.11953817334291511,0.11839571236926318,,,,0.0,,0.0,,,,0.0,,0.0,1.2061314352617538,0.15529514741685005,1.2160630454383405,1.0,0.0025,0.0025,,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.0041313237634218606,0.14781438288283075,0.14768729428628152,1.0,0.95,0.95
normal,const,0.06,4000,1.0,1.0,1.729193020394074e+29,inf,0.02382108743726959,0.0,0.0,0.0851807865855708,0.07701443338282933,,,,0.0,,0.0,,,,0.0,,0.0,1.2007897732990764,0.10358916321223824,1.2052385521579623,1.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.005180278755411578,0.1066528708769052,0.1066453612076206,1.0,0.93,0.93
normal,const,0.06,8000,1.0,1.0,1.729193020394074e+29,inf,0.02382108743726959,0.0,0.0,0.05051029255989459,0.04638869643668522,,,,0.0,,0.0,,,,0.0,,0.0,1.1994372687186483,0.06692071880296861,1.2012980264030422,1.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.001489883450365872,0.06781033532707441,0.06774190524278915,1.0,0.965,0.965
normal,const,0.06,16000,1.0,1.0,1.729193020394074e+29,inf,0.02382108743726959,0.0,0.0,0.02734197357416679,0.026428094094462572,,,,0.0,,0.0,,,,0.0,,0.0,1.1987270716130742,0.05117950237190309,1.199816396507163,1.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.003114621411270166,0.051264945388229455,0.05129547012777585,1.0,0.9425,0.9425
normal,const,0.06,32000,1.0,1.0,1.729193020394074e+29,inf,0.02382108743726959,0.0,0.0,0.0176936380340018,0.016660874219674493,,,,0.0,,0.0,,,,0.0,,0.0,1.201252996219074,0.03719173897032173,1.2018271624111847,1.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0028664222300496377,0.03603167684275097,0.03610058736587409,1.0,0.9575,0.9575
normal,const,0.045,125,1.0,1.0,3.51570856514372e+38,inf,0.017865412271129436,0.0,0.0,0.3696205624969265,0.3651205035501867,0.2902784700915765,0.22287321636800075,0.3485913698435025,0.01,0.5,0.005,1.2860850342618666,0.2956524106224849,1.3113247028415622,0.01,0.0,0.0,1.3617083881132703,0.37691180114982503,1.4127834525642742,1.0,0.0625,0.0625,0.01970081420538214,0.188816736724855,0.16470258689808848,0.01,1.0,0.01,0.0,0.0,0.0,1.0,1.0,1.0,0.06168666202188827,0.7100005099509034,0.7117905004926794,1.0,0.7725,0.7725
normal,const,0.045,250,1.0,1.0,3.51570856514372e+38,inf,0.017865412271129436,0.0,0.0,0.3229594552964826,0.3264717384463413,,,,0.0,,0.0,,,,0.0,,0.0,1.3424071445272714,0.28863532926130314,1.373010931891075,1.0,0.0475,0.0475,,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01302222626071108,0.4945501409932575,0.4941031984599421,1.0,0.88,0.88
normal,const,0.045,500,1.0,1.0,3.51570856514372e+38,inf,0.017865412271129436,0.0,0.0,0.2728610836348835,0.27243807718476754,,,,0.0,,0.0,,,,0.0,,0.0,1.3267202889088088,0.233222730873024,1.3470128377608934,1.0,0.0325,0.0325,,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.022398467800000512,0.3516241644708943,0.3518979191712314,1.0,0.92,0.92
normal,const,0.045,1000,1.0,1.0,3.51570856514372e+38,inf,0.017865412271129436,0.0,0.0,0.2094458441281411,0.21230780400451998,,,,0.0,,0.0,,,,0.0,,0.0,1.3090548860320523,0.17519700761661877,1.3206975244708805,1.0,0.0025,0.0025,,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.010143459012753174,0.20991931690858068,0.20990198682499436,1.0,0.9625,0.9625
normal,const,0.045,2000,1.0,1.0,3.51570856514372e+38,inf,0.017865412271129436,0.0,0.0,0.1530670526141031,0.13891147391038852,,,,0.0,,0.0,,,,0.0,,0.0,1.2943684278875869,0.13095374597109127,1.3009595068591047,1.0,0.0025,0.0025,,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.004125887218179023,0.16746865475044714,0.16731006811740826,1.0,0.9425,0.9425
normal,const,0.045,4000,1.0,1.0,3.51570856514372e+38,inf,0.017865412271129436,0.0,0.0,0.10546043419213326,0.11096827683679625,,,,0.0,,0.0,,,,0.0,,0.0,1.2970372095461653,0.09338378624815044,1.3003861938487769,1.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.005685063300272968,0.11926387234163596,0.11925028936038413,1.0,0.935,0.935
normal,const,0.045,8000,1.0,1.0,3.51570856514372e+38,inf,0.017865412271129436,0.0,0.0,0.06562636245890324,0.06673442423419287,,,,0.0,,0.0,,,,0.0,,0.0,1.2940353202130535,0.07289748777481661,1.2960818525747013,1.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.003310519928254035,0.08387950810191336,0.08383997848231935,1.0,0.9575,0.9575
normal,const,0.045,16000,1.0,1.0,3.51570856514372e+38,inf,0.017865412271129436,0.0,0.0,0.038168886388824014,0.03947797322226679,,,,0.0,,0.0,,,,0.0,,0.0,1.2965908249833853,0.045855898696859874,1.2973994273036271,1.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.004235995900765253,0.06288546218383449,0.06294949215014042,1.0,0.9225,0.9225
normal,const,0.045,32000,1.0,1.0,3.51570856514372e+38,inf,0.017865412271129436,0.0,0.0,0.02285605328417449,0.021338133466889207,,,,0.0,,0.0,,,,0.0,,0.0,1.2939372724623117,0.035425759964201595,1.294420917659737,1.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.002045908613055625,0.045966035222912136,0.045954106945752846,1.0,0.92,0.92
